0,2021-07-18 16:06:32,0,
0,2021-07-18 16:06:33,0,
0,2021-07-18 16:06:34,0,
0,2021-07-18 16:06:43,0,
0,2021-07-18 16:06:44,0,
0,2021-07-18 16:06:45,0,
0,2021-07-18 16:06:46,0,
0,2021-07-18 16:06:47,0,
0,2021-07-18 16:06:48,0,
0,2021-07-18 16:06:50,0,
0,2021-07-18 16:06:51,0,
0,2021-07-18 16:06:52,0,
0,2021-07-18 16:06:53,0,
0,2021-07-18 16:06:54,0,
0,2021-07-18 16:06:55,0,
0,2021-07-18 16:06:56,0,
0,2021-07-18 16:06:58,0,
0,2021-07-18 16:06:59,0,
0,2021-07-18 16:07:00,0,
0,2021-07-18 16:07:01,0,
0,2021-07-18 16:07:02,0,
0,2021-07-18 16:07:03,0,
0,2021-07-18 16:07:04,0,
0,2021-07-18 16:07:05,0,
0,2021-07-18 16:07:07,0,
0,2021-07-18 16:07:08,0,
0,2021-07-18 16:07:09,0,
0,2021-07-18 16:07:10,0,
0,2021-07-18 16:07:11,0,
0,2021-07-18 16:07:12,0,
0,2021-07-18 16:07:13,0,
0,2021-07-18 16:07:15,0,
0,2021-07-18 16:07:16,0,
0,2021-07-18 16:07:17,0,
0,2021-07-18 16:07:18,0,
0,2021-07-18 16:08:28,16.6,
0,2021-07-18 16:08:28,16.6,
0,2021-07-18 16:08:28,16.6,
0,2021-07-18 16:08:28,16.6,
0,2021-07-18 16:08:29,16.6,
0,2021-07-18 16:08:29,16.6,
0,2021-07-18 16:08:29,16.6,
0,2021-07-18 16:08:29,16.6,
0,2021-07-18 16:08:29,16.6,
0,2021-07-18 16:08:30,16.6,
0,2021-07-18 16:08:30,16.6,
0,2021-07-18 16:08:30,16.6,
0,2021-07-18 16:08:30,16.6,
0,2021-07-18 16:08:30,16.6,
0,2021-07-18 16:09:48,16.5,
0,2021-07-18 16:10:48,16.3,
0,2021-07-18 16:11:48,16.2,
0,2021-07-18 16:12:48,16.2,
0,2021-07-18 16:13:49,16.1,
0,2021-07-18 16:14:49,16.0,
0,2021-07-18 16:15:49,15.8,
0,2021-07-18 16:16:49,15.6,
0,2021-07-18 16:17:49,15.5,
0,2021-07-18 16:18:50,15.4,
0,2021-07-18 16:19:50,15.3,
0,2021-07-18 16:20:50,15.3,
0,2021-07-18 16:21:50,15.2,
0,2021-07-18 16:22:50,15.0,
0,2021-07-18 16:23:51,15.0,
0,2021-07-18 16:24:51,14.8,
0,2021-07-18 16:25:51,14.5,
0,2021-07-18 16:26:51,14.5,
0,2021-07-18 16:27:51,14.5,
0,2021-07-18 16:28:51,14.3,
0,2021-07-18 16:29:52,14.3,
0,2021-07-18 16:30:52,14.2,
0,2021-07-18 16:31:52,14.1,
0,2021-07-18 16:32:52,14.0,
0,2021-07-18 16:33:52,13.9,
0,2021-07-18 16:34:53,13.9,
0,2021-07-18 16:35:53,13.7,
0,2021-07-18 16:36:53,13.8,
0,2021-07-18 16:37:53,13.5,
0,2021-07-18 16:38:53,13.4,
0,2021-07-18 16:39:54,13.3,
0,2021-07-18 16:40:54,13.4,
0,2021-07-18 16:41:54,13.3,
0,2021-07-18 16:42:54,13.1,
0,2021-07-18 16:43:54,13.1,
0,2021-07-18 16:44:55,12.9,
0,2021-07-18 16:45:55,13.0,
0,2021-07-18 16:46:55,12.9,
0,2021-07-18 16:47:55,12.8,
0,2021-07-18 16:48:55,12.8,
0,2021-07-18 16:49:56,13.0,
0,2021-07-18 16:50:56,13.0,
0,2021-07-18 16:51:56,12.9,
0,2021-07-18 16:52:56,12.4,
0,2021-07-18 16:53:56,12.4,
0,2021-07-18 16:54:56,12.4,
0,2021-07-18 16:55:57,12.3,
0,2021-07-18 16:56:57,12.4,
0,2021-07-18 16:57:57,12.7,
0,2021-07-18 16:58:57,12.7,
0,2021-07-18 16:59:57,12.4,
0,2021-07-18 17:00:58,12.6,
0,2021-07-18 17:01:58,12.7,
0,2021-07-18 17:02:58,12.1,
0,2021-07-18 17:03:58,11.9,
0,2021-07-18 17:04:58,11.9,
0,2021-07-18 17:05:59,11.7,
0,2021-07-18 17:06:59,11.6,
0,2021-07-18 17:07:59,11.4,
0,2021-07-18 17:08:59,11.4,
0,2021-07-18 17:09:59,11.4,
0,2021-07-18 17:11:00,11.3,
0,2021-07-18 17:12:00,11.2,
0,2021-07-18 17:13:00,11.3,
0,2021-07-18 17:14:00,11.3,
0,2021-07-18 17:15:00,11.5,
0,2021-07-18 17:16:00,11.5,
0,2021-07-18 17:17:01,11.3,
0,2021-07-18 17:18:01,11.1,
0,2021-07-18 17:19:01,11.3,
0,2021-07-18 17:20:01,11.3,
0,2021-07-18 17:21:01,11.2,
0,2021-07-18 17:22:02,10.9,
0,2021-07-18 17:23:02,10.9,
0,2021-07-18 17:24:02,10.9,
0,2021-07-18 17:25:02,10.7,
0,2021-07-18 17:26:02,10.7,
0,2021-07-18 17:27:03,10.6,
0,2021-07-18 17:28:03,10.5,
0,2021-07-18 17:29:03,10.4,
0,2021-07-18 17:30:03,10.4,
0,2021-07-18 17:31:03,10.3,
0,2021-07-18 17:32:04,10.3,
0,2021-07-18 17:33:04,10.3,
0,2021-07-18 17:34:04,10.2,
0,2021-07-18 17:35:04,10.2,
0,2021-07-18 17:36:04,10.2,
0,2021-07-18 17:37:05,10.1,
0,2021-07-18 17:38:05,10.2,
0,2021-07-18 17:39:05,10.4,
0,2021-07-18 17:40:05,10.2,
0,2021-07-18 17:41:05,10.1,
0,2021-07-18 17:42:05,10.2,
0,2021-07-18 17:43:06,10.5,
0,2021-07-18 17:44:06,10.1,
0,2021-07-18 17:45:06,9.9,
0,2021-07-18 17:46:06,10.0,
0,2021-07-18 17:47:06,10.0,
0,2021-07-18 17:48:07,10.1,
0,2021-07-18 17:49:07,10.4,
0,2021-07-18 17:50:07,10.5,
0,2021-07-18 17:51:07,10.2,
0,2021-07-18 17:52:07,9.8,
0,2021-07-18 17:53:08,9.8,
0,2021-07-18 17:54:08,9.8,
0,2021-07-18 17:55:08,9.9,
0,2021-07-18 17:56:08,10.1,
0,2021-07-18 17:57:08,10.1,
0,2021-07-18 17:58:09,10.0,
0,2021-07-18 17:59:09,10.1,
0,2021-07-18 18:00:09,10.2,
0,2021-07-18 18:01:09,10.0,
0,2021-07-18 18:02:09,10.2,
0,2021-07-18 18:03:10,10.1,
0,2021-07-18 18:04:10,10.1,
0,2021-07-18 18:05:10,10.0,
0,2021-07-18 18:06:10,9.9,
0,2021-07-18 18:07:10,10.0,
0,2021-07-18 18:08:11,10.1,
0,2021-07-18 18:09:11,9.9,
0,2021-07-18 18:10:11,10.1,
0,2021-07-18 18:11:11,9.8,
0,2021-07-18 18:12:11,10.1,
0,2021-07-18 18:13:12,10.1,
0,2021-07-18 18:14:12,10.1,
0,2021-07-18 18:15:12,9.8,
0,2021-07-18 18:16:12,10.0,
0,2021-07-18 18:17:12,9.9,
0,2021-07-18 18:18:12,10.1,
0,2021-07-18 18:19:13,9.9,
0,2021-07-18 18:20:13,9.7,
0,2021-07-18 18:21:13,9.9,
0,2021-07-18 18:22:13,10.0,
0,2021-07-18 18:23:13,10.1,
0,2021-07-18 18:24:14,9.5,
0,2021-07-18 18:25:14,9.4,
0,2021-07-18 18:26:14,9.3,
0,2021-07-18 18:27:14,9.3,
0,2021-07-18 18:28:14,9.2,
0,2021-07-18 18:29:15,9.2,
0,2021-07-18 18:30:15,9.1,
0,2021-07-18 18:31:15,9.1,
0,2021-07-18 18:32:15,9.0,
0,2021-07-18 18:33:15,8.9,
0,2021-07-18 18:34:16,8.9,
0,2021-07-18 18:35:16,8.9,
0,2021-07-18 18:36:16,8.8,
0,2021-07-18 18:37:16,8.7,
0,2021-07-18 18:38:16,8.6,
0,2021-07-18 18:39:16,8.6,
0,2021-07-18 18:40:17,8.6,
0,2021-07-18 18:41:17,8.4,
